transaction_id,customer_id,account_id,txn_type,amount,channel,branch_id,txn_date,status,description
TXN001328,CUST0469,ACC29307,NEFT,253870.41,pos,BR006,2024-10-06,SUCCESS,NEFT via pos
TXN001329,CUST0479,ACC92751,LOAN_EMI,44499.78,atm,BR009,2024-01-14,FAILED,LOAN_EMI via atm
TXN001330,CUST0702,ACC24723,RTGS,442290.7,atm,BR002,2024-03-26,SUCCESS,RTGS via atm
TXN001331,CUST0402,ACC27358,DEPOSIT,278778.91,pos,BR003,2024-01-08,SUCCESS,DEPOSIT via pos
TXN001332,CUST0468,ACC17447,TRANSFER,497133.27,atm,BR004,2024-11-09,SUCCESS,TRANSFER via atm
TXN001333,CUST0224,ACC52737,RTGS,190804.45,upi,BR003,2024-11-09,SUCCESS,RTGS via upi
TXN001334,CUST0535,ACC99190,UPI,450005.13,branch,BR003,2024-01-24,SUCCESS,UPI via branch
TXN001335,CUST0830,ACC96759,TRANSFER,149198.47,upi,BR006,2024-04-14,SUCCESS,TRANSFER via upi
TXN001336,CUST0600,ACC21799,TRANSFER,478416.53,atm,BR006,2024-04-01,SUCCESS,TRANSFER via atm
TXN001337,CUST0932,ACC44899,RTGS,225729.45,upi,BR001,2024-04-20,SUCCESS,RTGS via upi
TXN001338,CUST0780,ACC68832,DEPOSIT,66016.4,internet,BR004,2024-07-11,SUCCESS,DEPOSIT via internet
TXN001339,CUST0784,ACC50414,DEPOSIT,176030.1,mobile,BR007,2024-05-17,SUCCESS,DEPOSIT via mobile
TXN001340,CUST0717,ACC79833,UPI,394907.45,internet,BR001,2024-04-28,SUCCESS,UPI via internet
TXN001341,CUST0719,ACC45648,NEFT,273437.5,branch,BR006,2024-12-19,SUCCESS,NEFT via branch
TXN001342,CUST0511,ACC42606,NEFT,184782.4,upi,BR007,2024-07-05,PENDING,NEFT via upi
TXN001343,CUST0984,ACC26668,PAYMENT,214000.98,atm,BR007,2024-08-20,SUCCESS,PAYMENT via atm
TXN001344,CUST0994,ACC79329,ATM_WITHDRAWAL,141923.53,branch,BR003,2024-06-19,SUCCESS,ATM_WITHDRAWAL via branch
TXN001345,CUST0837,ACC73517,TRANSFER,67530.73,branch,BR005,2024-03-20,SUCCESS,TRANSFER via branch
TXN001346,CUST0189,ACC31729,ATM_WITHDRAWAL,281881.4,mobile,BR001,2024-07-14,SUCCESS,ATM_WITHDRAWAL via mobile
TXN001347,CUST0990,ACC69468,RTGS,291745.1,mobile,BR004,2024-06-13,SUCCESS,RTGS via mobile
TXN001348,CUST0605,ACC88750,TRANSFER,294035.05,upi,BR010,2024-12-18,SUCCESS,TRANSFER via upi
TXN001349,CUST0329,ACC82462,UPI,432594.14,atm,BR009,2024-09-15,SUCCESS,UPI via atm
TXN001350,CUST0462,ACC90073,TRANSFER,186147.25,atm,BR001,2024-05-04,SUCCESS,TRANSFER via atm
TXN001351,CUST0538,ACC32631,DEPOSIT,261676.33,internet,BR010,2024-04-04,SUCCESS,DEPOSIT via internet
TXN001352,CUST0618,ACC79190,PAYMENT,488026.52,pos,BR002,2024-03-05,SUCCESS,PAYMENT via pos
TXN001353,CUST0031,ACC10579,WITHDRAWAL,144867.47,branch,BR008,2024-07-05,SUCCESS,WITHDRAWAL via branch
TXN001354,CUST0742,ACC18826,LOAN_EMI,370621.5,upi,BR004,2024-01-28,SUCCESS,LOAN_EMI via upi
TXN001355,CUST0959,ACC83927,WITHDRAWAL,108941.81,branch,BR001,2024-04-17,SUCCESS,WITHDRAWAL via branch
TXN001356,CUST0508,ACC52126,TRANSFER,450576.56,pos,BR008,2024-03-02,SUCCESS,TRANSFER via pos
TXN001357,CUST0554,ACC66987,FD_BOOKING,416428.34,atm,BR005,2024-03-24,SUCCESS,FD_BOOKING via atm
TXN001358,CUST0963,ACC27751,LOAN_EMI,454304.5,internet,BR010,2024-12-21,SUCCESS,LOAN_EMI via internet
TXN001359,CUST0532,ACC33940,PAYMENT,168483.13,mobile,BR001,2024-10-16,PENDING,PAYMENT via mobile
TXN001360,CUST0439,ACC89774,WITHDRAWAL,311230.39,internet,BR009,2024-10-13,SUCCESS,WITHDRAWAL via internet
TXN001361,CUST0961,ACC84499,NEFT,460616.37,branch,BR006,2024-07-18,SUCCESS,NEFT via branch
TXN001362,CUST0005,ACC21164,UPI,329474.99,mobile,BR001,2024-08-20,SUCCESS,UPI via mobile
TXN001363,CUST0103,ACC78969,ATM_WITHDRAWAL,285978.29,atm,BR003,2024-11-24,SUCCESS,ATM_WITHDRAWAL via atm
TXN001364,CUST0790,ACC48060,DEPOSIT,154879.08,internet,BR008,2024-05-04,SUCCESS,DEPOSIT via internet
TXN001365,CUST0326,ACC39561,WITHDRAWAL,328358.56,atm,BR010,2024-06-28,SUCCESS,WITHDRAWAL via atm
TXN001366,CUST0014,ACC16793,UPI,245146.97,mobile,BR003,2024-02-16,PENDING,UPI via mobile
TXN001367,CUST0359,ACC18140,PAYMENT,209579.95,pos,BR003,2024-01-05,SUCCESS,PAYMENT via pos
TXN001368,CUST0854,ACC91528,RTGS,298850.35,branch,BR010,2024-04-17,SUCCESS,RTGS via branch
TXN001369,CUST0216,ACC70243,DEPOSIT,95019.66,upi,BR003,2024-05-28,PENDING,DEPOSIT via upi
TXN001370,CUST0282,ACC68792,LOAN_EMI,275020.09,branch,BR005,2024-08-14,SUCCESS,LOAN_EMI via branch
TXN001371,CUST0768,ACC80063,ATM_WITHDRAWAL,433014.08,mobile,BR006,2024-02-01,SUCCESS,ATM_WITHDRAWAL via mobile
TXN001372,CUST0482,ACC64203,FD_BOOKING,38200.55,pos,BR002,2024-08-21,SUCCESS,FD_BOOKING via pos
TXN001373,CUST0941,ACC83054,FD_BOOKING,45005.23,upi,BR004,2024-11-06,SUCCESS,FD_BOOKING via upi
TXN001374,CUST0608,ACC55496,WITHDRAWAL,134065.47,atm,BR004,2024-05-02,SUCCESS,WITHDRAWAL via atm
TXN001375,CUST0076,ACC83183,FD_BOOKING,254490.85,internet,BR006,2024-09-24,SUCCESS,FD_BOOKING via internet
TXN001376,CUST0755,ACC22509,FD_BOOKING,447609.25,atm,BR005,2024-05-23,SUCCESS,FD_BOOKING via atm
TXN001377,CUST0402,ACC97697,FD_BOOKING,124513.29,upi,BR002,2024-07-02,SUCCESS,FD_BOOKING via upi
TXN001378,CUST0841,ACC71970,DEPOSIT,25384.15,branch,BR010,2024-04-27,SUCCESS,DEPOSIT via branch
TXN001379,CUST0735,ACC50826,FD_BOOKING,446404.95,branch,BR009,2024-05-01,PENDING,FD_BOOKING via branch
TXN001380,CUST0255,ACC89194,NEFT,74890.7,branch,BR009,2024-01-22,SUCCESS,NEFT via branch
TXN001381,CUST0392,ACC61597,TRANSFER,383613.37,upi,BR001,2024-04-17,SUCCESS,TRANSFER via upi
TXN001382,CUST0841,ACC81301,NEFT,199730.16,internet,BR001,2024-11-15,SUCCESS,NEFT via internet
TXN001383,CUST0013,ACC29864,ATM_WITHDRAWAL,160915.8,pos,BR006,2024-02-13,SUCCESS,ATM_WITHDRAWAL via pos
TXN001384,CUST0448,ACC88684,PAYMENT,433489.12,upi,BR004,2024-06-24,SUCCESS,PAYMENT via upi
TXN001385,CUST0205,ACC17273,PAYMENT,302490.21,atm,BR005,2024-05-28,SUCCESS,PAYMENT via atm
TXN001386,CUST0930,ACC76483,DEPOSIT,381067.35,atm,BR008,2024-01-17,SUCCESS,DEPOSIT via atm
TXN001387,CUST0620,ACC83189,UPI,496200.86,branch,BR010,2024-03-02,PENDING,UPI via branch
TXN001388,CUST0733,ACC25398,RTGS,349675.83,branch,BR009,2024-12-27,SUCCESS,RTGS via branch
TXN001389,CUST0907,ACC46981,PAYMENT,39522.5,mobile,BR003,2024-07-13,SUCCESS,PAYMENT via mobile
TXN001390,CUST0344,ACC80400,LOAN_EMI,276817.06,pos,BR001,2024-06-06,SUCCESS,LOAN_EMI via pos
TXN001391,CUST0247,ACC34441,WITHDRAWAL,55808.05,upi,BR007,2024-01-10,PENDING,WITHDRAWAL via upi
TXN001392,CUST0818,ACC99619,TRANSFER,73455.35,internet,BR004,2024-10-16,SUCCESS,TRANSFER via internet
TXN001393,CUST0488,ACC72574,LOAN_EMI,181742.9,internet,BR005,2024-08-24,SUCCESS,LOAN_EMI via internet
TXN001394,CUST0809,ACC17432,NEFT,339480.16,upi,BR003,2024-11-07,SUCCESS,NEFT via upi
TXN001395,CUST0769,ACC18326,LOAN_EMI,195261.72,branch,BR010,2024-10-11,SUCCESS,LOAN_EMI via branch
TXN001396,CUST0591,ACC45690,ATM_WITHDRAWAL,438211.97,atm,BR007,2024-07-05,SUCCESS,ATM_WITHDRAWAL via atm
TXN001397,CUST0185,ACC42531,FD_BOOKING,351591.19,pos,BR007,2024-01-12,SUCCESS,FD_BOOKING via pos
TXN001398,CUST0014,ACC28070,ATM_WITHDRAWAL,36928.85,pos,BR005,2024-01-05,SUCCESS,ATM_WITHDRAWAL via pos
TXN001399,CUST0833,ACC82813,UPI,3068.24,atm,BR009,2024-07-02,SUCCESS,UPI via atm
TXN001400,CUST0833,ACC16793,ATM_WITHDRAWAL,118328.37,atm,BR007,2024-04-14,SUCCESS,ATM_WITHDRAWAL via atm
TXN001401,CUST0380,ACC15769,TRANSFER,365493.92,upi,BR002,2024-11-21,SUCCESS,TRANSFER via upi
TXN001402,CUST0858,ACC11050,RTGS,272554.83,branch,BR001,2024-04-19,SUCCESS,RTGS via branch
TXN001403,CUST0122,ACC31614,DEPOSIT,402766.5,mobile,BR001,2024-03-12,SUCCESS,DEPOSIT via mobile
TXN001404,CUST0623,ACC44379,FD_BOOKING,79123.99,mobile,BR008,2024-06-19,SUCCESS,FD_BOOKING via mobile
TXN001405,CUST0612,ACC58059,PAYMENT,428748.31,pos,BR003,2024-07-02,SUCCESS,PAYMENT via pos
TXN001406,CUST0734,ACC79919,ATM_WITHDRAWAL,21594.66,atm,BR006,2024-08-10,SUCCESS,ATM_WITHDRAWAL via atm
TXN001407,CUST0264,ACC45829,RTGS,475914.46,branch,BR006,2024-05-24,SUCCESS,RTGS via branch
TXN001408,CUST0620,ACC46898,LOAN_EMI,462871.86,mobile,BR009,2024-02-04,SUCCESS,LOAN_EMI via mobile
TXN001409,CUST0646,ACC83539,WITHDRAWAL,359211.29,pos,BR007,2024-06-21,SUCCESS,WITHDRAWAL via pos
TXN001410,CUST0217,ACC47144,LOAN_EMI,381068.32,atm,BR007,2024-03-28,SUCCESS,LOAN_EMI via atm
TXN001411,CUST0814,ACC99892,FD_BOOKING,74789.09,atm,BR010,2024-08-02,SUCCESS,FD_BOOKING via atm
TXN001412,CUST0418,ACC59792,DEPOSIT,117443.4,atm,BR002,2024-07-27,SUCCESS,DEPOSIT via atm
TXN001413,CUST0555,ACC65450,DEPOSIT,223877.71,internet,BR008,2024-11-05,SUCCESS,DEPOSIT via internet
TXN001414,CUST0924,ACC63228,DEPOSIT,65627.81,internet,BR002,2024-06-17,SUCCESS,DEPOSIT via internet
TXN001415,CUST0073,ACC59081,PAYMENT,340479.54,branch,BR008,2024-04-22,SUCCESS,PAYMENT via branch
TXN001416,CUST0974,ACC21818,ATM_WITHDRAWAL,248575.51,branch,BR006,2024-07-02,SUCCESS,ATM_WITHDRAWAL via branch
TXN001417,CUST0451,ACC84983,DEPOSIT,186772.5,mobile,BR005,2024-05-03,SUCCESS,DEPOSIT via mobile
TXN001418,CUST0605,ACC52781,LOAN_EMI,221224.58,internet,BR001,2024-12-13,FAILED,LOAN_EMI via internet
TXN001419,CUST0750,ACC57889,PAYMENT,48627.2,internet,BR008,2024-10-02,SUCCESS,PAYMENT via internet
TXN001420,CUST0472,ACC26136,RTGS,466794.56,branch,BR009,2024-11-19,SUCCESS,RTGS via branch
TXN001421,CUST0446,ACC49366,ATM_WITHDRAWAL,290410.15,atm,BR006,2024-07-04,SUCCESS,ATM_WITHDRAWAL via atm
TXN001422,CUST0200,ACC52240,RTGS,247498.59,upi,BR009,2024-08-13,SUCCESS,RTGS via upi
TXN001423,CUST0008,ACC59054,UPI,24683.1,mobile,BR004,2024-12-23,SUCCESS,UPI via mobile
TXN001424,CUST0486,ACC21626,NEFT,132753.07,branch,BR002,2024-10-06,SUCCESS,NEFT via branch
TXN001425,CUST0618,ACC57170,ATM_WITHDRAWAL,244485.57,mobile,BR004,2024-03-23,SUCCESS,ATM_WITHDRAWAL via mobile
TXN001426,CUST0716,ACC72791,PAYMENT,393088.38,mobile,BR004,2024-10-28,SUCCESS,PAYMENT via mobile
TXN001427,CUST0266,ACC15232,TRANSFER,434301.73,mobile,BR006,2024-04-25,SUCCESS,TRANSFER via mobile
TXN001428,CUST0405,ACC70317,ATM_WITHDRAWAL,308694.03,pos,BR003,2024-05-06,SUCCESS,ATM_WITHDRAWAL via pos
TXN001429,CUST0941,ACC41032,RTGS,466532.72,mobile,BR004,2024-12-18,SUCCESS,RTGS via mobile
TXN001430,CUST0668,ACC28440,DEPOSIT,68416.67,upi,BR003,2024-01-19,SUCCESS,DEPOSIT via upi
TXN001431,CUST0706,ACC10017,WITHDRAWAL,211697.59,mobile,BR004,2024-03-17,SUCCESS,WITHDRAWAL via mobile
TXN001432,CUST0142,ACC37842,LOAN_EMI,247372.55,branch,BR010,2024-10-17,SUCCESS,LOAN_EMI via branch
TXN001433,CUST0623,ACC11191,UPI,165766.57,internet,BR002,2024-06-27,SUCCESS,UPI via internet
TXN001434,CUST0351,ACC26624,ATM_WITHDRAWAL,28883.72,atm,BR006,2024-07-19,SUCCESS,ATM_WITHDRAWAL via atm
TXN001435,CUST0638,ACC19101,PAYMENT,275601.96,mobile,BR002,2024-01-01,SUCCESS,PAYMENT via mobile
TXN001436,CUST0403,ACC47269,PAYMENT,106800.7,mobile,BR003,2024-07-21,SUCCESS,PAYMENT via mobile
TXN001437,CUST0155,ACC26814,UPI,224755.22,atm,BR004,2024-04-03,SUCCESS,UPI via atm
TXN001438,CUST0744,ACC76352,DEPOSIT,477475.32,atm,BR005,2024-12-16,SUCCESS,DEPOSIT via atm
TXN001439,CUST0822,ACC68058,DEPOSIT,103746.95,internet,BR001,2024-04-13,SUCCESS,DEPOSIT via internet
TXN001440,CUST0344,ACC90525,FD_BOOKING,84815.91,pos,BR005,2024-03-21,SUCCESS,FD_BOOKING via pos
TXN001441,CUST0746,ACC14927,UPI,395563.59,internet,BR001,2024-03-16,SUCCESS,UPI via internet
TXN001442,CUST0692,ACC94935,ATM_WITHDRAWAL,236674.09,internet,BR009,2024-03-14,SUCCESS,ATM_WITHDRAWAL via internet
TXN001443,CUST0142,ACC58660,RTGS,463009.26,atm,BR003,2024-01-27,SUCCESS,RTGS via atm
TXN001444,CUST0724,ACC63062,PAYMENT,402444.64,upi,BR006,2024-11-28,SUCCESS,PAYMENT via upi
TXN001445,CUST0967,ACC62892,LOAN_EMI,472937.55,upi,BR002,2024-05-19,SUCCESS,LOAN_EMI via upi
TXN001446,CUST0323,ACC87989,UPI,322879.87,mobile,BR002,2024-09-07,PENDING,UPI via mobile
TXN001447,CUST0716,ACC84807,UPI,374305.95,pos,BR005,2024-10-26,SUCCESS,UPI via pos
TXN001448,CUST0614,ACC76333,ATM_WITHDRAWAL,17287.41,upi,BR010,2024-06-27,SUCCESS,ATM_WITHDRAWAL via upi
TXN001449,CUST0888,ACC46974,RTGS,351129.91,upi,BR004,2024-03-27,SUCCESS,RTGS via upi
TXN001450,CUST0894,ACC67215,LOAN_EMI,108317.47,mobile,BR004,2024-10-09,SUCCESS,LOAN_EMI via mobile
TXN001451,CUST0104,ACC27139,WITHDRAWAL,78558.54,pos,BR010,2024-12-18,SUCCESS,WITHDRAWAL via pos
TXN001452,CUST0077,ACC96577,WITHDRAWAL,164839.2,internet,BR009,2024-06-08,SUCCESS,WITHDRAWAL via internet
TXN001453,CUST0005,ACC19598,TRANSFER,342559.49,atm,BR003,2024-03-07,SUCCESS,TRANSFER via atm
TXN001454,CUST0996,ACC79606,LOAN_EMI,469529.51,internet,BR003,2024-11-06,SUCCESS,LOAN_EMI via internet
TXN001455,CUST0733,ACC70436,NEFT,348072.04,branch,BR009,2024-09-17,SUCCESS,NEFT via branch
TXN001456,CUST0989,ACC26877,PAYMENT,225180.59,upi,BR009,2024-11-16,SUCCESS,PAYMENT via upi
TXN001457,CUST0674,ACC81651,LOAN_EMI,33789.53,pos,BR001,2024-07-23,SUCCESS,LOAN_EMI via pos
TXN001458,CUST0749,ACC36205,LOAN_EMI,287809.72,internet,BR007,2024-05-15,SUCCESS,LOAN_EMI via internet
TXN001459,CUST0589,ACC88572,NEFT,486236.02,internet,BR007,2024-01-25,SUCCESS,NEFT via internet
TXN001460,CUST0528,ACC66148,UPI,311803.72,pos,BR007,2024-04-22,SUCCESS,UPI via pos
TXN001461,CUST0995,ACC10485,RTGS,429054.22,atm,BR003,2024-04-13,SUCCESS,RTGS via atm
TXN001462,CUST0052,ACC81172,DEPOSIT,287007.65,mobile,BR007,2024-02-13,SUCCESS,DEPOSIT via mobile
TXN001463,CUST0008,ACC22970,ATM_WITHDRAWAL,161393.5,internet,BR008,2024-11-17,SUCCESS,ATM_WITHDRAWAL via internet
TXN001464,CUST0285,ACC53325,UPI,332788.3,pos,BR007,2024-06-11,SUCCESS,UPI via pos
TXN001465,CUST0368,ACC74688,FD_BOOKING,50028.07,mobile,BR005,2024-08-14,SUCCESS,FD_BOOKING via mobile
TXN001466,CUST0008,ACC16855,ATM_WITHDRAWAL,261935.07,internet,BR009,2024-07-26,SUCCESS,ATM_WITHDRAWAL via internet
TXN001467,CUST0136,ACC48164,DEPOSIT,178770.92,atm,BR007,2024-06-09,SUCCESS,DEPOSIT via atm
TXN001468,CUST0158,ACC32953,LOAN_EMI,430801.27,internet,BR002,2024-09-19,SUCCESS,LOAN_EMI via internet
TXN001469,CUST0956,ACC48811,DEPOSIT,71945.78,mobile,BR004,2024-09-14,SUCCESS,DEPOSIT via mobile
TXN001470,CUST0437,ACC12226,NEFT,387788.2,internet,BR008,2024-01-24,SUCCESS,NEFT via internet
TXN001471,CUST0021,ACC42132,ATM_WITHDRAWAL,97073.53,pos,BR005,2024-05-05,SUCCESS,ATM_WITHDRAWAL via pos
TXN001472,CUST0525,ACC94277,ATM_WITHDRAWAL,30475.49,branch,BR006,2024-12-02,SUCCESS,ATM_WITHDRAWAL via branch
TXN001473,CUST0754,ACC80080,PAYMENT,15295.36,pos,BR005,2024-12-03,SUCCESS,PAYMENT via pos
TXN001474,CUST0685,ACC85810,DEPOSIT,291982.51,atm,BR002,2024-10-16,SUCCESS,DEPOSIT via atm
TXN001475,CUST0889,ACC85478,UPI,67551.24,internet,BR006,2024-03-18,SUCCESS,UPI via internet
TXN001476,CUST0215,ACC57523,ATM_WITHDRAWAL,304735.51,pos,BR001,2024-05-11,SUCCESS,ATM_WITHDRAWAL via pos
TXN001477,CUST0476,ACC36823,FD_BOOKING,376780.15,atm,BR008,2024-05-17,PENDING,FD_BOOKING via atm
TXN001478,CUST0015,ACC85109,FD_BOOKING,249182.85,upi,BR004,2024-10-09,SUCCESS,FD_BOOKING via upi
TXN001479,CUST0910,ACC54142,RTGS,414210.67,pos,BR001,2024-03-22,PENDING,RTGS via pos
TXN001480,CUST0002,ACC32096,RTGS,125562.23,mobile,BR001,2024-04-03,SUCCESS,RTGS via mobile
TXN001481,CUST0544,ACC88704,TRANSFER,166128.56,internet,BR010,2024-01-15,SUCCESS,TRANSFER via internet
TXN001482,CUST0320,ACC30128,DEPOSIT,113756.1,pos,BR008,2024-11-15,SUCCESS,DEPOSIT via pos
TXN001483,CUST0546,ACC67250,UPI,181350.84,internet,BR002,2024-11-10,SUCCESS,UPI via internet
TXN001484,CUST0921,ACC65752,LOAN_EMI,496715.57,upi,BR009,2024-12-06,SUCCESS,LOAN_EMI via upi
TXN001485,CUST0513,ACC78417,TRANSFER,419565.62,internet,BR009,2024-07-23,SUCCESS,TRANSFER via internet
TXN001486,CUST0961,ACC46235,WITHDRAWAL,285318.71,mobile,BR004,2024-11-25,SUCCESS,WITHDRAWAL via mobile
TXN001487,CUST0995,ACC66277,DEPOSIT,368440.65,internet,BR009,2024-07-23,SUCCESS,DEPOSIT via internet
TXN001488,CUST0287,ACC31724,UPI,210053.0,atm,BR005,2024-09-07,SUCCESS,UPI via atm
TXN001489,CUST0455,ACC35227,DEPOSIT,192036.15,mobile,BR010,2024-04-22,FAILED,DEPOSIT via mobile
TXN001490,CUST0937,ACC99310,WITHDRAWAL,185828.08,pos,BR002,2024-08-18,SUCCESS,WITHDRAWAL via pos
TXN001491,CUST0302,ACC29225,ATM_WITHDRAWAL,411682.02,internet,BR010,2024-05-14,SUCCESS,ATM_WITHDRAWAL via internet
TXN001492,CUST0608,ACC13067,ATM_WITHDRAWAL,463932.74,mobile,BR003,2024-08-24,SUCCESS,ATM_WITHDRAWAL via mobile
TXN001493,CUST0670,ACC72096,WITHDRAWAL,225209.96,pos,BR010,2024-01-05,SUCCESS,WITHDRAWAL via pos
TXN001494,CUST0234,ACC71803,RTGS,28401.35,upi,BR007,2024-06-27,SUCCESS,RTGS via upi
TXN001495,CUST0819,ACC81061,UPI,27908.85,pos,BR005,2024-08-15,SUCCESS,UPI via pos
TXN001496,CUST0721,ACC44011,WITHDRAWAL,313597.24,atm,BR007,2024-08-11,SUCCESS,WITHDRAWAL via atm
TXN001497,CUST0608,ACC78790,WITHDRAWAL,494417.58,pos,BR009,2024-10-22,SUCCESS,WITHDRAWAL via pos
TXN001498,CUST0464,ACC37542,UPI,257142.75,internet,BR010,2024-02-11,SUCCESS,UPI via internet
TXN001499,CUST0060,ACC83115,RTGS,151319.72,pos,BR010,2024-12-21,SUCCESS,RTGS via pos
TXN001500,CUST0415,ACC82080,PAYMENT,252813.42,pos,BR009,2024-08-14,SUCCESS,PAYMENT via pos
TXN001501,CUST0024,ACC30388,DEPOSIT,342655.4,atm,BR002,2024-03-08,SUCCESS,DEPOSIT via atm
TXN001502,CUST0698,ACC24257,TRANSFER,57346.7,upi,BR010,2024-01-21,SUCCESS,TRANSFER via upi
TXN001503,CUST0756,ACC21562,NEFT,439259.14,pos,BR002,2024-03-19,SUCCESS,NEFT via pos
TXN001504,CUST0553,ACC78549,ATM_WITHDRAWAL,423682.53,branch,BR009,2024-03-27,SUCCESS,ATM_WITHDRAWAL via branch
TXN001505,CUST0665,ACC74022,DEPOSIT,457712.65,atm,BR010,2024-01-28,SUCCESS,DEPOSIT via atm
TXN001506,CUST0466,ACC86826,TRANSFER,109801.09,mobile,BR010,2024-09-05,SUCCESS,TRANSFER via mobile
TXN001507,CUST0622,ACC40273,PAYMENT,137522.99,upi,BR009,2024-11-28,SUCCESS,PAYMENT via upi
TXN001508,CUST0312,ACC89622,UPI,460667.98,mobile,BR006,2024-01-14,SUCCESS,UPI via mobile
TXN001509,CUST0472,ACC76982,RTGS,206941.48,pos,BR004,2024-04-11,SUCCESS,RTGS via pos
TXN001510,CUST0457,ACC11739,UPI,221185.37,upi,BR002,2024-03-27,SUCCESS,UPI via upi
TXN001511,CUST0921,ACC38576,WITHDRAWAL,161520.01,internet,BR001,2024-11-28,SUCCESS,WITHDRAWAL via internet
TXN001512,CUST0451,ACC98620,DEPOSIT,178802.45,upi,BR002,2024-09-16,SUCCESS,DEPOSIT via upi
TXN001513,CUST0692,ACC39182,NEFT,136996.84,internet,BR005,2024-01-10,SUCCESS,NEFT via internet
TXN001514,CUST0522,ACC80437,PAYMENT,52424.85,branch,BR005,2024-02-10,SUCCESS,PAYMENT via branch
TXN001515,CUST0974,ACC16737,WITHDRAWAL,376296.12,mobile,BR006,2024-01-07,SUCCESS,WITHDRAWAL via mobile
TXN001516,CUST0455,ACC24920,FD_BOOKING,313929.83,atm,BR009,2024-10-03,SUCCESS,FD_BOOKING via atm
TXN001517,CUST0597,ACC93737,UPI,439182.89,atm,BR010,2024-08-18,SUCCESS,UPI via atm
TXN001518,CUST0904,ACC28628,PAYMENT,319440.9,internet,BR005,2024-06-14,SUCCESS,PAYMENT via internet
TXN001519,CUST0270,ACC64003,UPI,287295.04,internet,BR001,2024-04-27,SUCCESS,UPI via internet
TXN001520,CUST0744,ACC66003,LOAN_EMI,407220.32,branch,BR007,2024-04-05,SUCCESS,LOAN_EMI via branch
TXN001521,CUST0492,ACC38656,UPI,253065.36,mobile,BR002,2024-06-19,FAILED,UPI via mobile
TXN001522,CUST0375,ACC69376,TRANSFER,300749.84,upi,BR003,2024-11-15,SUCCESS,TRANSFER via upi
TXN001523,CUST0522,ACC61577,NEFT,387034.2,mobile,BR001,2024-03-19,SUCCESS,NEFT via mobile
TXN001524,CUST0340,ACC83296,FD_BOOKING,460891.15,upi,BR005,2024-11-06,PENDING,FD_BOOKING via upi
TXN001525,CUST0233,ACC39706,TRANSFER,150112.94,atm,BR006,2024-02-18,SUCCESS,TRANSFER via atm
TXN001526,CUST0757,ACC43330,NEFT,123794.72,atm,BR007,2024-01-15,SUCCESS,NEFT via atm
TXN001527,CUST0308,ACC48225,ATM_WITHDRAWAL,423294.86,upi,BR005,2024-07-06,SUCCESS,ATM_WITHDRAWAL via upi
TXN001528,CUST0354,ACC92862,RTGS,178432.62,internet,BR002,2024-11-16,SUCCESS,RTGS via internet
TXN001529,CUST0955,ACC89922,WITHDRAWAL,212404.92,atm,BR001,2024-06-01,FAILED,WITHDRAWAL via atm
TXN001530,CUST0920,ACC31703,WITHDRAWAL,256858.78,branch,BR007,2024-10-18,SUCCESS,WITHDRAWAL via branch
TXN001531,CUST0855,ACC47575,WITHDRAWAL,114040.5,internet,BR005,2024-11-16,SUCCESS,WITHDRAWAL via internet
TXN001532,CUST0911,ACC17677,RTGS,127647.26,pos,BR004,2024-12-16,SUCCESS,RTGS via pos
TXN001533,CUST0295,ACC13385,TRANSFER,295786.52,upi,BR003,2024-09-13,SUCCESS,TRANSFER via upi
TXN001534,CUST0653,ACC41636,PAYMENT,385348.2,branch,BR003,2024-07-28,SUCCESS,PAYMENT via branch
TXN001535,CUST0993,ACC13875,RTGS,363031.9,pos,BR007,2024-12-27,SUCCESS,RTGS via pos
TXN001536,CUST0572,ACC34721,ATM_WITHDRAWAL,188618.08,atm,BR002,2024-10-24,SUCCESS,ATM_WITHDRAWAL via atm
TXN001537,CUST0426,ACC64245,ATM_WITHDRAWAL,476278.0,branch,BR003,2024-06-24,SUCCESS,ATM_WITHDRAWAL via branch
TXN001538,CUST0247,ACC46422,TRANSFER,405672.73,branch,BR003,2024-03-05,SUCCESS,TRANSFER via branch
TXN001539,CUST0226,ACC45214,RTGS,294232.71,branch,BR002,2024-04-24,SUCCESS,RTGS via branch
TXN001540,CUST0434,ACC82578,PAYMENT,445562.53,atm,BR006,2024-10-24,SUCCESS,PAYMENT via atm
TXN001541,CUST0486,ACC69289,RTGS,36176.19,mobile,BR005,2024-05-27,SUCCESS,RTGS via mobile
TXN001542,CUST0281,ACC48504,DEPOSIT,308429.02,mobile,BR004,2024-06-03,SUCCESS,DEPOSIT via mobile
TXN001543,CUST0872,ACC61832,FD_BOOKING,217197.07,internet,BR003,2024-07-27,SUCCESS,FD_BOOKING via internet
TXN001544,CUST0563,ACC60296,PAYMENT,244859.17,mobile,BR007,2024-04-03,SUCCESS,PAYMENT via mobile
TXN001545,CUST0802,ACC56753,ATM_WITHDRAWAL,446824.59,upi,BR006,2024-06-19,SUCCESS,ATM_WITHDRAWAL via upi
TXN001546,CUST0655,ACC33947,UPI,342686.02,atm,BR005,2024-02-10,SUCCESS,UPI via atm
TXN001547,CUST0027,ACC38355,NEFT,161755.85,mobile,BR006,2024-06-03,SUCCESS,NEFT via mobile
TXN001548,CUST0214,ACC45531,LOAN_EMI,462687.26,internet,BR009,2024-07-16,SUCCESS,LOAN_EMI via internet
